formatted_date,ZQQ.TO,XQQ.TO,HXQ.TO,HXS.TO
2011-11-28,17.110000610351562,18.549999237060547,,5.119999885559082
2011-11-29,17.110000610351562,18.5,,5.110000133514404
2011-11-30,17.719999313354492,19.09000015258789,,5.324999809265137
2011-12-01,17.81999969482422,19.3700008392334,,5.324999809265137
2011-12-02,17.8799991607666,19.3700008392334,,5.389999866485596
2011-12-05,17.969999313354492,19.3700008392334,,5.355000019073486
2011-12-06,18.020000457763672,19.3700008392334,,5.389999866485596
2011-12-07,17.989999771118164,19.3700008392334,,5.375
2011-12-08,17.690000534057617,19.3700008392334,,5.320000171661377
2011-12-09,17.989999771118164,19.309999465942383,,5.324999809265137
2011-12-12,17.690000534057617,19.309999465942383,,5.304999828338623
2011-12-13,17.540000915527344,19.18000030517578,,5.315000057220459
2011-12-14,17.299999237060547,19.18000030517578,,5.179999828338623
2011-12-15,17.25,19.18000030517578,,5.215000152587891
2011-12-16,17.31999969482422,18.739999771118164,,5.215000152587891
2011-12-19,17.1200008392334,18.5,,5.150000095367432
2011-12-20,17.670000076293945,19.09000015258789,,5.309999942779541
2011-12-21,17.329999923706055,19.09000015258789,,5.309999942779541
2011-12-22,17.540000915527344,19.09000015258789,,5.349999904632568
2011-12-23,17.733000839233398,19.13000015258789,,5.400000095367432
2011-12-28,17.5619105241366,18.96966505143847,,5.360000133514404
2011-12-29,17.682679029157413,18.96966505143847,,5.400000095367432
2011-12-30,17.652487862692595,19.119978969847907,,5.394999980926514
2012-01-03,18.024859659351005,19.440649172146752,,5.46999979019165
2012-01-04,18.0449883833814,19.440649172146752,,5.454999923706055
2012-01-05,18.16575688840221,19.621026638776147,,5.485000133514404
2012-01-06,18.24626986494301,19.691173006610875,,5.474999904632568
2012-01-09,18.226143060493396,19.641069004256117,,5.474999904632568
2012-01-10,18.3670402895446,19.861529290500282,,5.545000076293945
2012-01-11,18.3670402895446,19.89159283872024,,5.519999980926514
2012-01-12,18.467681990115793,19.961739206554967,,5.550000190734863
2012-01-13,18.346911565514205,19.821446470885512,,5.514999866485596
